bid_id,bidder_id,auction,merchandise,device,time,country,ip,url
999,8b43632b2ac250c4dad3568efa29d22ai6egs,za22o,jewelry,phone307,sixam,za,102.127.68.221,gebfvtpx6xsgbel
1000,a58ace8b671a7531c88814bc86b2a34cf0crb,zem2w,sporting goods,phone23,sixam,ng,240.131.223.173,vasstdc27m7nks3
1001,d47110cdd3eeb1ec25659f4285730e0a28ofd,z2hw8,jewelry,phone101,sixam,ke,188.136.114.32,vasstdc27m7nks3
1002,8e46e0478d1fda88696becb31ff7978am9gxx,6syvt,sporting goods,phone65,sixam,us,183.18.199.222,vasstdc27m7nks3
1003,aa5f360084278b35d746fa6af3a7a1a5ra3xe,jhm20,home goods,phone82,sixam,ru,44.78.11.64,ro9ybnvg0vgu94y
1004,906c51c7e1cb28e680642433ad3d2f5cpmy2d,vvsvv,jewelry,phone33,sixam,id,214.13.99.0,vasstdc27m7nks3
1005,4b8a1c9b43261dcf750eedee25978bbfp7yrj,pjvhl,mobile,phone45,sixam,id,159.86.177.228,vasstdc27m7nks3
1006,a58ace8b671a7531c88814bc86b2a34cf0crb,61yn6,sporting goods,phone41,sixam,id,107.189.39.235,s4ys9yi8d5siy8i
1007,037d9f10da403d8d5f94b6e2957a3702f6x07,jj2gx,home goods,phone308,sixam,th,5.75.128.61,224f0p1g2i73mn5
1008,990db0dcdb665fb8fda5845b3e5d63082mbqq,jefix,home goods,phone35,sixam,in,213.225.77.188,vasstdc27m7nks3
1009,1ba5b20f16d914e3d76652d5c9cdcbf5iazkd,tep1m,mobile,phone17,sixam,in,169.12.46.191,vasstdc27m7nks3
1010,a58ace8b671a7531c88814bc86b2a34cf0crb,zem2w,sporting goods,phone4,sixam,gh,183.128.75.7,vasstdc27m7nks3
1011,cffb5f3c1f4ca815d0f643fcb2f2f316beod4,wd3mc,jewelry,phone241,sixam,my,66.28.37.191,vasstdc27m7nks3
1012,8dac2b259fd1c6d1120e519fb1ac14fbqvax8,fe96d,jewelry,phone309,sixam,gt,134.8.14.5,vasstdc27m7nks3
1013,ead2ec4563ba25a9e9d417f1964b7504teqtp,toaj7,mobile,phone83,sixam,in,217.49.237.85,xscesvsk920626v
1014,a58ace8b671a7531c88814bc86b2a34cf0crb,zem2w,sporting goods,phone310,sixam,ng,195.157.81.88,gnbc6r9ws0my4g6
1015,a58ace8b671a7531c88814bc86b2a34cf0crb,z6j8b,sporting goods,phone35,sixam,ng,129.93.202.114,vasstdc27m7nks3
1016,6c383b1e68fd6ca0f2002a0f03546ec0otsmv,ax8rv,home goods,phone225,sixam,ke,115.88.194.98,g6nub8qu6mxnxt8
1017,4089a2b7f26e5c13a7f3350bd52ebf8fh21nm,tep1m,jewelry,phone17,sixam,in,200.80.63.110,7vs5nf9kr47xhxd
1018,709d1b826b7d20aced4e2c8afd9185732z4q0,7ly5q,books and music,phone53,sixam,ae,231.130.9.75,s9qn6idfh001znk
1019,097ac653dca3fe0ba83d24ebd1fd23b28ztxe,babhy,mobile,phone33,sixam,th,47.237.82.153,higyzkt3snh1lni
1020,46a28eaed47c29b4fd148a50cde44840u0bsn,k9lel,mobile,phone311,sixam,jp,241.158.11.106,vasstdc27m7nks3
1021,8dac2b259fd1c6d1120e519fb1ac14fbqvax8,ewmzr,jewelry,phone312,sixam,us,99.113.220.166,3gtzjx11n9tvsdi
1022,a58ace8b671a7531c88814bc86b2a34cf0crb,zem2w,sporting goods,phone313,sixam,gh,183.128.75.7,ld8opppu070abes
1023,d174177146370aacbd5ae107b6be78828tx3e,a2q5w,home goods,phone139,sixam,tr,169.33.143.139,vasstdc27m7nks3
1024,58966842ab3b0796d7d5bb7b60b6714clj2qk,befuo,sporting goods,phone150,sixam,in,251.173.233.178,ywlal0ewgkj1mki
1025,aa5f360084278b35d746fa6af3a7a1a5ra3xe,8ywoe,home goods,phone169,sixam,kw,207.254.218.86,vasstdc27m7nks3
1026,6c8ffec692e88d81e1b18d47818abb04v6llr,blkjh,home goods,phone228,sixam,ng,163.108.18.112,vasstdc27m7nks3
1027,dd055846eb553ab8e953b084f2048d53bdqec,qj8uk,mobile,phone82,sixam,jo,35.33.116.162,vasstdc27m7nks3
1028,7fe34a652dab73b90d39f3d965cdb09b5jnh9,v93i8,sporting goods,phone314,sixam,dk,156.131.171.164,vasstdc27m7nks3
1029,aa5f360084278b35d746fa6af3a7a1a5ra3xe,dowem,home goods,phone82,sixam,ie,123.18.230.113,vasstdc27m7nks3
1030,6a2895f1d4c4c9e134576de6ee00c795gdofr,48k18,jewelry,phone20,sixam,in,95.55.12.224,xq7m1bjwma1md50
1031,7e34a26c4c339e875997f4b9239d2b5fscng4,gi05a,mobile,phone52,sixam,in,133.244.19.173,9z7ostu6c46x0qy
1032,8dac2b259fd1c6d1120e519fb1ac14fbqvax8,lfz7h,jewelry,phone116,sixam,in,49.105.62.112,29y6xf0hvrgz8lq
1033,715ee2811c764d5c58aa228ee801e518gqvli,pnsib,sporting goods,phone150,sixam,id,63.67.37.44,apu6pwy6r91bp3n
1034,aa5f360084278b35d746fa6af3a7a1a5ra3xe,1y8ds,home goods,phone22,sixam,in,234.253.245.125,vasstdc27m7nks3
1035,0c3e5de44a27de84eff9f81ed777e8a7bxjyk,jefix,sporting goods,phone93,sixam,in,251.216.227.3,rrnmubum0jtdqvt
1036,0c2ab4132564259a0b02c5bf57b49763n2bzh,aqfna,sporting goods,phone268,sixam,lk,200.175.138.198,vasstdc27m7nks3
1037,822d8e2a5abe8fe2681897da17630ca9r9dh5,guojw,mobile,phone315,sixam,my,111.112.244.95,c3bndj8iohu6cci
1038,7a6215635868fb71d62ea1157f029000i24z0,19fz7,office equipment,phone4,sixam,in,209.50.32.14,vasstdc27m7nks3
1039,ffbc0fdfbf19a8a9116b68714138f2902cc13,i6t2q,mobile,phone142,sixam,in,206.27.138.243,whhyslz0y473pcb
1040,d174177146370aacbd5ae107b6be78828tx3e,hsitf,home goods,phone316,sixam,in,221.41.41.124,vasstdc27m7nks3
1041,1ba9422d7a55aa5abc3ff37d1cafa9f2yds7i,k1g7r,office equipment,phone317,sixam,in,234.29.165.244,vasstdc27m7nks3
1042,cffb5f3c1f4ca815d0f643fcb2f2f316beod4,tp9bl,jewelry,phone195,sixam,ke,164.193.89.206,vasstdc27m7nks3
